run,tow_speed_nom,tsr_nom,mean_tow_speed,std_tow_speed,t1,t2,n_blade_pass,n_revs,mean_tsr,mean_cp,mean_cd,std_tsr,std_cp,std_cd,std_tsr_per_rev,std_cp_per_rev,std_cd_per_rev,exp_unc_tsr,exp_unc_cp,exp_unc_cd,dof_tsr,dof_cp,dof_cd,t1_wake,t2_wake,y_R,z_H,mean_u,mean_v,mean_w,std_u,std_v,std_w,mean_upvp,mean_upwp,mean_vpwp,k
0.0,0.8,1.0,0.8000106516587681,0.001815890456315648,18.0,34.88,12.0,4.0,1.000074855052646,-0.003823462502976476,0.3038191083372151,0.044812971947192935,0.021258370841347164,0.07026061121610558,0.00016076197719946635,0.00027711688504362215,0.0010574883084798251,0.00025296940184328225,0.003867854723489864,0.00196215503580831,3.1130385045538094,8.108783495391437,10.639603867080037,18.0,34.88,0.0,0.0,0.564536476434868,0.00047623289154014655,-0.030587677727039613,0.1358219411500076,0.1426261768789634,0.086361352873399,-0.00036723627440702163,0.00020195539313576662,-0.00024974840465349696,0.023117192915638813
1.0,0.8,1.25,0.8000117417061614,0.0016686569968391097,18.0,34.88,15.0,5.0,1.2499981594089746,-0.005627038868483598,0.3467697421535788,0.05715027001247536,0.03376969607024107,0.08850410356179116,0.000175138728261613,0.000403435124013584,0.0018952379190671313,0.0002162885068790892,0.004834866937172609,0.002492336617017113,4.165809691790238,8.118303182547482,9.330618365430805,18.0,34.88,0.0,0.0,0.5521998225012449,0.03227448066059522,-0.020810442031240984,0.11926807153873534,0.1204455553047118,0.07816663295065458,0.0013390992082534425,-0.00016592053549165697,0.00011120351388186395,0.017415846299846795
2.0,0.8,1.5,0.8000196464646466,0.0016770857506690007,18.0,35.82,19.0,6.0,1.500181255620768,-0.0008809395152707169,0.3913137157387201,0.08091020870717566,0.05926190067649265,0.11291433984557228,0.0007075810387239679,0.001302063733034928,0.002769949195431141,0.0007424421689860555,0.005841519562228147,0.0030300892874607303,5.015972140365733,8.703866775946082,8.889400292133862,18.0,35.82,0.0,0.0,0.5474163849758371,0.023065822750674467,-0.01992728801272001,0.11152304334143114,0.12072683722297252,0.08113600236234363,-0.00042901992368318635,-0.00031330348800107755,0.0006544446670656163,0.0167929799000479
3.0,0.8,1.75,0.8000098699095023,0.003100522364399439,18.0,35.68,22.0,7.0,1.7502548901167847,0.011113188630764385,0.43924374851506737,0.09271682876367386,0.07944604255953938,0.14330243836786274,0.0011892617410980701,0.003675556413624335,0.004460322075636279,0.0010998957393519658,0.007123133025711894,0.004208155106804691,6.008385655650476,11.239332884531562,8.144140279860979,18.0,35.68,0.0,0.0,0.4983096317892034,0.024408498588222586,-0.008722332305744915,0.11054284071912471,0.11193029425531971,0.07556187555659438,0.0016711994081844781,2.273240380859911e-06,0.0001809173222215568,0.015224540285833737
4.0,0.8,2.0,0.8000015116279072,0.0033602860942130637,20.0,35.48,22.0,7.0,1.999808937852123,0.04739016701559529,0.5102798865881842,0.1397961448491445,0.13718702489453158,0.17714899773323775,0.001961168604784229,0.002967512101339222,0.0030106183581983114,0.0018137860847151333,0.007902102061790704,0.002975529443229448,6.003283109448802,9.730617397472377,10.432519331237712,20.0,35.48,0.0,0.0,0.4380563289004261,0.004613842208460721,-0.013372897818298434,0.0995249275389351,0.09953216509587486,0.06493605613985935,0.0008053684141645447,0.0002833693568886228,0.00043454046816905704,0.012010390082392715
5.0,0.8,2.25,0.8000246769033913,0.0020782218028609903,20.0,35.63,25.0,8.0,2.2499571278997834,0.12353466853514775,0.5785165736720033,0.1828145586664675,0.20068570295774799,0.20583130594187474,0.001101459154943073,0.003182090215313649,0.0054208354547250846,0.0009209357887792791,0.008840796034169608,0.004632070444582048,7.014835833740949,9.403518684323151,8.923013319719077,20.0,35.63,0.0,0.0,0.5023693836130326,0.019525608130869017,-0.013263697558302267,0.11241568363920268,0.11255043622955375,0.07712147022130812,0.0032469366568606654,-0.0005095795652390838,-0.00039444343567295986,0.015621295770543301
6.0,0.8,2.5,0.7999973286802031,0.002661371170889917,20.0,35.76,28.0,9.0,2.500055683259669,0.20472272366819502,0.6614437495749615,0.15239882492030324,0.18572672714938354,0.1867664364114519,0.0025986719128866646,0.005760249112329046,0.005241172811351957,0.001997585777259228,0.010117549462995123,0.004172806912457981,8.003674218559466,11.219849318613889,10.594477649936273,20.0,35.76,0.0,0.0,0.3799555274330108,-0.012147254854977434,-0.008520939111781098,0.07459465237317787,0.08392821144051532,0.04785441750322771,0.0005914829456696575,-5.140145120647999e-05,7.08493315415215e-05,0.007446811262974083
7.0,0.8,2.6,0.800021580624602,0.0032189689698534497,20.0,35.69,29.0,9.0,2.5999910333102334,0.23741789732755225,0.7003200545673091,0.14254609465055787,0.1777711116667442,0.18755788185851816,0.0016093252929072312,0.004104260039142912,0.002659250319425797,0.001237152897774401,0.010236262682667203,0.002420824192150688,8.009856431679161,9.5631220137674,15.2987442639588,20.0,35.69,0.0,0.0,0.33682748710508553,-0.019315806301816684,-0.010313994310011598,0.07423449168692134,0.0784474389165913,0.04781299848601704,0.0007532181133430669,2.6511425677406333e-05,-5.763639667948884e-05,0.006973198062588799
8.0,0.8,2.7,0.8000186628278957,0.002982302921862883,20.0,35.63,30.0,10.0,2.6999794710912752,0.2638081426512125,0.7288973678970394,0.13207971460723658,0.1719694244479865,0.17927151287655077,0.0007891065347634545,0.003338409775982917,0.004867896918936372,0.0005648176439695186,0.010530897902711151,0.0036762958124727644,9.052730712322651,8.87182711982119,12.623912643601036,20.0,35.63,0.0,0.0,0.30296574892039757,-0.006704450802532512,-0.010207613603093066,0.07357231472235677,0.07764236215228908,0.0485680530181962,7.997749270442938e-05,0.0003631477386343557,-0.0003145213187172263,0.006897830047467971
9.0,0.8,2.8,0.8000237933247756,0.002904046317897863,20.0,35.58,31.0,10.0,2.799805656382301,0.287633330617849,0.7586676451240841,0.12026754104400289,0.16279116924752107,0.17648269570212183,0.0012118246203991782,0.0018827408158794778,0.004131886698221698,0.0008671040587773349,0.010844396616118957,0.0031973629976947016,9.023018458680726,8.257945021320252,13.784869628809968,20.0,35.58,0.0,0.0,0.30198844648247275,0.005322207973128847,-0.00759691912686842,0.06964040069095609,0.06652434967367571,0.03937210128494794,5.942059584447591e-05,-9.317056628866818e-05,0.0004393999728497576,0.005410981361079213
