run,tow_speed_nom,tsr_nom,mean_tow_speed,std_tow_speed,t1,t2,n_blade_pass,n_revs,mean_tsr,mean_cp,mean_cd,std_tsr,std_cp,std_cd,std_tsr_per_rev,std_cp_per_rev,std_cd_per_rev,exp_unc_tsr,exp_unc_cp,exp_unc_cd,dof_tsr,dof_cp,dof_cd,t1_wake,t2_wake,y_R,z_H,mean_u,mean_v,mean_w,std_u,std_v,std_w,mean_upvp,mean_upwp,mean_vpwp,k
0.0,0.4,1.0,0.39999924581005564,0.00238020291760763,20.0,59.38,14.0,4.0,1.0000251501330526,-0.022082956196031837,0.2934485043177104,0.014857959345631881,0.01117929371577433,0.2463752977931756,0.00020128715664381765,0.00014286286545484584,0.004139468042843376,0.00031206119992818445,0.01545444646367434,0.007782335301526904,3.290816078639084,8.00181754771857,10.71892076338069,20.0,59.38,0.0,0.0,0.2933719833713836,-0.011922461012247759,-0.014783934945186523,0.06811349831069378,0.07343736186606589,0.04464912675418015,-0.00014221305090817666,-0.00021602909235961677,-0.00017985647784582996,0.006012255588664163
1.0,0.4,1.25,0.39999757773713096,0.002296866870277663,20.0,58.27,17.0,5.0,1.2500636024840446,-0.03727342098414354,0.3151227407536441,0.016127731668071257,0.01565394275881074,0.2355301639023358,0.0002388573077347845,0.0004246958404260722,0.005440073207351834,0.0002935052653969221,0.019320027699048076,0.008200588012075107,4.358426732560559,8.008221797336452,11.598449514044553,20.0,58.27,0.0,0.0,0.2777775160060112,0.00374918265681194,-0.010618369503028623,0.06512388417406523,0.06735243802971701,0.041890264274385546,-0.00010834042245085634,-4.725598080563492e-05,-8.621260823975756e-05,0.005265444279979817
2.0,0.4,1.5,0.4000006981467378,0.002213907961369724,20.0,59.39,21.0,7.0,1.5000378614539172,-0.056165762817128526,0.35306669448897565,0.01746027094703548,0.02252770506571982,0.23670491365147117,0.00013996639883612262,0.001005294667807752,0.0073607862170135185,0.00013232981612341872,0.023186343524403113,0.00855790200664814,8.277684599355204,8.022853312820043,13.804525433181828,20.0,59.39,0.0,0.0,0.2788291995420827,0.007334010920330803,-0.015438491830985836,0.06338473971212724,0.0658313708046938,0.04009482396801823,0.0002728223058439114,-0.000155524363500918,0.00014458270474907925,0.004978861939701227
3.0,0.4,1.75,0.39999653018916803,0.0021777970210855925,20.0,58.59,24.0,8.0,1.7500164361696087,-0.07211082336386831,0.3870234964178698,0.019126225029722797,0.02873794237041679,0.23023724261792425,0.0002856196943149175,0.0018146140289286843,0.008659689998113725,0.00024043083580458066,0.02705746696861959,0.008934396901609189,7.775900491302023,8.04786806550743,14.72169098596841,20.0,58.59,0.0,0.0,0.26286831813125927,0.007455878486195611,-0.011579937741132355,0.06400438426642946,0.06461856689404466,0.04413317308634156,-0.0001815620591170509,-0.00025400014043900737,2.494551417496418e-05,0.0051092656382932455
4.0,0.4,2.0,0.39999854023863907,0.002162240721556884,20.0,59.39,28.0,9.0,2.0001574809538862,-0.0835004073065412,0.4356546817606011,0.023257970772668897,0.03808591498622016,0.2357953677385741,0.0003674866467113297,0.0016914549027491558,0.006063185629084826,0.0002844064417012418,0.030918786066378143,0.007478389132903365,8.64018968661754,8.028307856152999,14.414480802605976,20.0,59.39,0.0,0.0,0.27175689026028216,0.011503240577299003,-0.01151168698114764,0.05751522270151316,0.05571919130180553,0.03765308642919121,0.00031357119294930953,-0.0002892723883221772,9.263939992493485e-05,0.003914694614486881
5.0,0.4,2.25,0.3999953598142895,0.0019575975899260283,20.0,58.77,31.0,10.0,2.2501397767019955,-0.05178724512918139,0.5187492519921985,0.06270338186227235,0.12613923121986004,0.2537835844010253,0.0004065214547838389,0.007440414078775314,0.009859339045904556,0.00029319274009410683,0.03491228048135711,0.008916797929181928,9.6973106246977,8.389833286548075,16.98492090166129,20.0,58.77,0.0,0.0,0.2347070587527813,0.005198709659008009,-0.011759168427240431,0.05938454454668895,0.05266035931740597,0.03681948930182379,0.00046647365138830464,-0.00018249117813410332,0.00011167576947806601,0.00382716219520453
6.0,0.4,2.5,0.40000045685279195,0.002305694615987699,20.0,59.4,35.0,11.0,2.500058159480659,0.015279583983569127,0.6124383592106879,0.10672376404410447,0.26429207394742005,0.322990004132319,0.0013464111096416634,0.00558744710740746,0.007397666280564772,0.0009054031799193853,0.038696600231422684,0.007677115368394375,10.08359589855953,8.161921901325822,15.990058875916446,20.0,59.4,0.0,0.0,0.2340733721218532,0.020151303262193436,-0.010231979741838402,0.06175061166234153,0.05642433424373649,0.034889683428872796,0.0004260711371485363,-0.00035958250338971956,-8.470019710947501e-05,0.004106544693734591
7.0,0.4,2.6,0.3999994842186298,0.002202117826687241,20.0,58.97,36.0,12.0,2.6001762642108246,0.035651287441604486,0.6469749791088909,0.11747330617456382,0.30983595071615133,0.32756249405656024,0.0007740031177436015,0.0066051086197628,0.008965013053328003,0.000493599246456965,0.04025793353454166,0.008098410171478257,11.311588317441034,8.191872473301103,17.811991128581642,20.0,58.97,0.0,0.0,0.2525842102450128,0.019036218858901256,-0.005010808039263918,0.06226849343051932,0.0631196922902853,0.038250868761418894,0.0004890764893090522,-0.0001903884313792735,0.00016047858137591283,0.004661696048674654
8.0,0.4,2.7,0.3999953749053271,0.0022812876928340643,20.0,59.61,38.0,12.0,2.7001879776434192,0.058817080681081664,0.676185622127332,0.1266368612056021,0.35201355364612036,0.3452881839968932,0.0005846759371579859,0.006998446073499104,0.0068182763444051804,0.00037400088073795385,0.04181060310895678,0.007389145194749854,11.56045313283847,8.199747104192838,14.962909168926462,20.0,59.61,0.0,0.0,0.2390497849031714,0.012616900358599886,-0.006645670301137255,0.06031952929299994,0.05711500855918,0.03784762447277921,0.000340166575701011,-0.00018155821772181127,0.00022088051551351074,0.00416597994416291
9.0,0.4,2.8,0.40000101530612253,0.0021178975082623394,20.0,59.2,39.0,13.0,2.800147890958056,0.07881088501483278,0.7081737205291045,0.11893319578347157,0.3440869079370893,0.3299287535681122,0.0005071452456033771,0.004649507589885006,0.006057629002558451,0.00030982875985904564,0.04330390466068264,0.007129029758200998,12.900825722606099,8.075617641855837,13.4343001432927,20.0,59.2,0.0,0.0,0.17505153064777582,0.010221285296587855,-0.005681505111938257,0.05707696045259611,0.04356464395277036,0.030735110044456976,6.956972096936717e-05,-0.00015122203046984413,3.451172096487255e-05,0.003049763052268821
