run,tow_speed_nom,tsr_nom,mean_tow_speed,std_tow_speed,t1,t2,n_blade_pass,n_revs,mean_tsr,mean_cp,mean_cd,std_tsr,std_cp,std_cd,std_tsr_per_rev,std_cp_per_rev,std_cd_per_rev,sys_unc_tsr,sys_unc_cp,sys_unc_cd,exp_unc_tsr,exp_unc_cp,exp_unc_cd,dof_tsr,dof_cp,dof_cd,t1_wake,t2_wake,y_R,z_H,mean_u,mean_v,mean_w,std_u,std_v,std_w,mean_upvp,mean_upwp,mean_vpwp,k
0.0,0.2,3.1,0.1999972004252031,0.0021794763949680024,15.0,118.48,57.0,19.0,3.100398202684439,-0.277124679512558,0.5507801557873493,0.044539992086141636,0.15478820841535376,0.8837019216988747,0.0005489242769222459,0.009194180663341614,0.017639027787409667,5.728863432893936e-05,0.08310485490022702,0.011411520492005561,0.0002855939169918387,0.19165892079746663,0.02695322719076865,23.91643598914624,8.010309017680745,10.067751316404983,15.0,118.48,0.0,0.5,0.13920787729684048,-0.006860431601310331,-0.004054631158602864,0.03305646747731316,0.03201263013591499,0.022860983097671993,8.991308573054054e-06,-8.498229183875136e-05,2.0482769344580262e-05,0.0013200176781748372
1.0,0.2,3.1,0.1999972526091999,0.0021363971768626755,15.0,118.48,57.0,19.0,3.1003988032767182,-0.2736294270793233,0.5488982351754826,0.044166566194700614,0.156731056796647,0.8795222979746203,0.000688021011225964,0.009227937081841942,0.020178372264454864,5.7288769059472346e-05,0.08310528607472101,0.011411514478027476,0.00034806876159272854,0.19166005339621472,0.027190957942804996,22.188350661974958,8.010384761587948,10.72062183400434,15.0,118.48,0.0,0.5,0.14126490536339695,-0.006459868461807035,-0.0032048281942441597,0.034051192020117714,0.03142989819673378,0.025230030615555125,6.723517047157388e-05,-5.648146963057678e-05,3.2753295524604215e-06,0.0013918709904087857
2.0,0.2,3.1,0.1999973753382298,0.002135287139479833,15.0,118.48,57.0,19.0,3.1003577483652642,-0.27515788168294225,0.564356255229791,0.0437019342453614,0.15621311182460992,0.8811983027500833,0.0006526217097498896,0.007933867220293597,0.01948871200846678,5.7288409527615024e-05,0.08310415563905629,0.011411500943244758,0.00033197321066239866,0.19165250607566914,0.02712174095578229,22.568071871433904,8.00767624056441,10.534294509549655,15.0,118.48,0.0,0.5,0.1425120536567654,-0.00851953662248752,-0.005894113678409458,0.03427554197176495,0.03259893028866679,0.027108610722508027,-1.7415297136869535e-06,-0.00013131365321788918,-2.285871059244413e-06,0.0014861180219194283
3.0,0.3,3.1,0.299996764457933,0.005104429374200409,20.0,79.31,49.0,16.0,3.1007642518761354,-0.07516726030110392,0.6886866533805691,0.07605216864647847,0.18511858457473,0.6880302923107314,0.001977807445890821,0.014466873251523226,0.016574875698195435,3.8191313591445624e-05,0.036933168090825426,0.005071763598316675,0.0010559566271634874,0.08529532805843497,0.01376099430398928,15.178500070906404,8.153767870236695,17.973619886405704,20.0,79.31,0.0,0.5,0.22907397094560983,-0.010724082714579497,0.00428547341129677,0.04904900237612879,0.0481654050861123,0.03351605220430507,4.75230639351829e-05,-7.849457606882354e-05,0.00016298478573131586,0.002924271660101189
4.0,0.3,3.1,0.29999611026808304,0.0050500862040252295,20.0,79.31,49.0,16.0,3.1007262329374616,-0.07503378050510091,0.7009407079608717,0.07437022794418803,0.181283046698152,0.6815028295260445,0.001402981925753722,0.009441567274476275,0.016070394761513476,3.819143363876708e-05,0.03693340687987881,0.0050717861856310375,0.0007505088179275034,0.08522201631387379,0.013620670971719845,15.353749600129115,8.065412278510717,17.51234710692756,20.0,79.31,0.0,0.5,0.2246873577042033,-0.01157757174373843,0.0066852976166036455,0.04636986943979774,0.04556035922097993,0.031337866982957596,5.08468654217259e-05,-0.000229151613063133,0.00015466526488693415,0.0026037669392560163
5.0,0.3,3.1,0.2999965149215985,0.00509010057143105,20.0,79.31,49.0,16.0,3.1007341146063565,-0.07428458801140088,0.703338974943604,0.0750555406067495,0.18093808296713426,0.68650139503857,0.002007023923951523,0.011180209704163111,0.019053915163431304,3.819125390739718e-05,0.03693303622493481,0.005071772594711837,0.001071494781870703,0.08524298368481212,0.01451283242920299,15.17335423409805,8.09175764699236,20.027505379892514,20.0,79.31,0.0,0.5,0.2248134063490828,-0.010944945686809303,0.006238171564521292,0.04739493928165862,0.04235808682612906,0.03137600304617192,5.0683393061609196e-05,-0.0002261881422500008,1.822490882791535e-05,0.002512258829923411
6.0,0.4,3.1,0.39999319729594396,0.002615306202007677,20.0,59.94,44.0,14.0,3.1001316531951932,0.12574434036425558,0.7957980287005647,0.091449145063699,0.2588384211928747,0.35142927503450716,0.000728205187989941,0.006756353267518681,0.010521654478561866,2.8644331375502127e-05,0.020776224601143162,0.002852912560333994,0.00042320856680888233,0.047966200864558925,0.008364991765110057,13.558972318238391,8.12103153794755,19.67023929085609,20.0,59.94,0.0,0.5,0.27365852407674773,-0.006549761877317,0.0009809714397131038,0.06846202386080336,0.06223391885225619,0.04787112987729346,0.00010190972631978858,-0.0011885067230443247,0.00024318157096862741,0.005425197480118167
7.0,0.4,3.1,0.39999325988983486,0.002667596614464234,20.0,59.94,44.0,14.0,3.1000521020548084,0.12042990875992321,0.7899530774472824,0.09039620508422318,0.25790285316972394,0.3531756380324673,0.0012019158493594723,0.004896177399822309,0.007586577623877821,2.864396624424897e-05,0.020775646353730064,0.0028529114121188313,0.0006956148712491316,0.047937918619757464,0.007432719340732452,13.206202752550796,8.063521997187515,15.663580309492696,20.0,59.94,0.0,0.5,0.2615988981389708,-0.007282208592491696,-0.0017314385883060019,0.06723270002759246,0.05910335958436442,0.04529708679661414,-4.639425168830153e-06,-0.00104118730592812,0.0004286899307433013,0.005032004501895437
8.0,0.4,3.1,0.399994098647972,0.002658619842837526,20.0,59.94,44.0,14.0,3.100053893038692,0.12356934188832293,0.7938161875590115,0.09127898368922094,0.2604653153246914,0.35325693686770415,0.0009285769905878998,0.005514641135603132,0.0077173164631186494,2.86439208705478e-05,0.020775582519420552,0.0028528996163206294,0.0005382895459368225,0.04794572256801436,0.0074675127677986215,13.34482084279456,8.080599693144208,15.878820855664491,20.0,59.94,0.0,0.5,0.2720364340333448,-0.014062421706878794,-6.722584725604764e-05,0.06658308964863485,0.05746952043309383,0.04460321147121471,0.0001397584419031644,-0.0008334056115983832,0.0001503817569696456,0.00486214098899567
9.0,0.5,3.1,0.5000013431833447,0.001698546259495716,20.0,49.78,41.0,13.0,3.099811819202296,0.2162102571337811,0.8241860741543475,0.08843957747567778,0.20388753981105706,0.21960148406239918,0.000784824251927237,0.003045187021475868,0.006043989355638734,2.2914291497122523e-05,0.013295344308244224,0.001825799623634901,0.0004757441487619561,0.030678129928832815,0.005198531037923163,12.2651781726089,8.064608948278508,18.437584751252118,20.0,49.78,0.0,0.5,0.29600436739295716,-0.014103500540961503,0.008975319040375821,0.09322103277593617,0.07944504488795531,0.06713467986692177,0.0003942616339155543,-0.0023795789514339228,0.0004526412066623392,0.0097527313204016
