run,tow_speed_nom,tsr_nom,mean_tow_speed,std_tow_speed,t1,t2,n_blade_pass,n_revs,mean_tsr,mean_cp,mean_cd,std_tsr,std_cp,std_cd,std_tsr_per_rev,std_cp_per_rev,std_cd_per_rev,exp_unc_tsr,exp_unc_cp,exp_unc_cd,dof_tsr,dof_cp,dof_cd,t1_wake,t2_wake,y_R,z_H,mean_u,mean_v,mean_w,std_u,std_v,std_w,mean_upvp,mean_upwp,mean_vpwp,k
10.0,0.6,2.9,0.6000095646867373,0.0012985304085146572,20.0,44.58,38.0,12.0,2.8998436947603627,0.23543599838403373,0.7800758562363952,0.10352173287038699,0.18582212822303837,0.1865820632450447,0.00070698319325202,0.004684128637745292,0.006350524163423378,0.0004501550569337315,0.019996501285744133,0.004677626948375921,11.181287769747641,8.393297923582898,18.28694785083293,20.0,44.58,0.0,0.0,0.20866083438003233,-0.004181762722959871,-0.004900528885488738,0.05162966018113714,0.05079983775369787,0.02888204646504475,9.887938750596418e-06,6.584368573729397e-05,8.103041390211317e-05,0.003039590320240736
11.0,0.6,3.0,0.6000082082820829,0.0013148681590055887,20.0,44.39,39.0,13.0,2.9999959091756216,0.26219139203988007,0.81708699175308,0.09299031200110307,0.17350438307287558,0.1807880485283984,0.0006991484758430185,0.00428245992369809,0.004927590396039349,0.0004236091967250433,0.0206632749568304,0.003892775021788241,12.225425445577274,8.283475847726756,19.679076201696635,20.0,44.39,0.0,0.0,0.20056489660231422,0.007880664359663971,-0.006412874129601778,0.05042968506787685,0.04610680745275966,0.02822830296542,3.232996858017211e-06,0.00014019935226402283,9.844804156499773e-05,0.0027323536078259613
12.0,0.6,3.1,0.6000108222490932,0.001315219856131069,20.0,44.81,41.0,13.0,3.1000060142075987,0.2729869891468706,0.8437801031597478,0.08504947198189063,0.1642870095840694,0.17373831791253436,0.0006850269802630519,0.004004231823163402,0.006616672979388429,0.0004151336821837533,0.021340654983221193,0.004660157014639287,12.24179111339884,8.232001133582983,19.519115273698816,20.0,44.81,0.0,0.0,0.19656086284952543,0.00854677419230293,-0.0112545344925689,0.04951399788273764,0.04771289658859666,0.02889756824536124,0.0002760473844160085,0.00013741845373956032,0.0001452031491124919,0.0027810522933276625
13.0,0.6,3.2,0.6000055889520717,0.001314225339686277,20.0,44.62,42.0,14.0,3.200016751796042,0.2814043073578135,0.871049778565394,0.07875259293541335,0.15760822190789875,0.17136808467687714,0.001044852291366478,0.005572139404251087,0.006135427605692812,0.0006041457491536964,0.022066196775748465,0.004310629070041248,13.125034752862295,8.39228850127643,20.995905105272538,20.0,44.62,0.0,0.0,0.1940783918415333,0.008149675041790651,-0.007562144620142231,0.05078743286124221,0.042992388465649775,0.029673208292035423,0.00014333940567599253,0.0001158080775275403,-8.054162596672106e-06,0.0026535650326601707
14.0,0.6,3.3,0.6000117546012271,0.0016949613549787088,20.0,44.45,43.0,14.0,3.2999829490497286,0.2847702651699562,0.8955484018939835,0.07368877861320276,0.15175410390399072,0.17578957174372117,0.0009919285797125581,0.00699955460120137,0.007498223590744697,0.0005736626873192785,0.02280218220771504,0.004943110511074148,13.142864197861952,8.583166716624248,20.22450745549347,20.0,44.45,0.0,0.0,0.18768207867017836,0.014520270277472002,-0.0043061349997087425,0.05070867119626364,0.04717567102988813,0.03252656208095686,0.00039556117855596597,0.00024997863925301173,0.00010860176722956695,0.002926846209510207
15.0,0.6,3.4,0.6000252718485705,0.002541681146842923,20.0,44.83,45.0,15.0,3.3999317221911665,0.2747834525419789,0.9064720292103124,0.07233341869198277,0.15173201660796884,0.1884244446925059,0.0009027957088407483,0.006907830937105253,0.008479422334125524,0.0005011037005455797,0.023469732402911687,0.005263531774796189,14.204748785182316,8.499430504724538,20.858908841515156,20.0,44.83,0.0,0.0,0.17538441435377286,0.013896051552735786,-0.014036447875135314,0.045245458182997494,0.04031633526497853,0.03073010345540169,0.00010881162219612483,0.0001789882359770158,0.0001230735984013484,0.0023079839001989887
16.0,0.6,3.5,0.6000085604217357,0.001923915980908324,20.0,44.66,46.0,15.0,3.499942063416162,0.2727457648407139,0.9301148925232285,0.07271689018626312,0.1572626622562202,0.18768289060370538,0.0009163896709866347,0.005922756459185124,0.006390374895629317,0.0005086488877305164,0.02412210076238269,0.0043155252475062045,14.204706085792447,8.345819204779753,21.994475837253056,20.0,44.66,0.0,0.0,0.17552696703272266,0.019600892330789377,-0.00967092460041865,0.045209176977772166,0.042015395086106314,0.02955701784164141,0.00017959682902625261,7.801332634310984e-05,0.00022104242307069004,0.002340915434747288
17.0,0.6,3.6,0.6000132748060434,0.0018663586609223377,20.0,44.49,47.0,15.0,3.599883365604747,0.25608499024604237,0.9395199381047854,0.07189023813517927,0.15876679504482316,0.19428494335040977,0.0016001728313053574,0.01124931391839981,0.01134144438246567,0.0008868331349626188,0.025050556464779796,0.006688729256794315,14.069282131255292,9.188966327053615,18.597192411882677,20.0,44.49,0.0,0.0,0.17783275498079176,0.015226465194249875,-0.007615965726873208,0.04565643212407473,0.036245655219103556,0.027318049183925514,0.00022984689810662707,0.00020164463129761584,1.8875180794194955e-05,0.0020718434088179715
18.0,0.6,3.7,0.6000132165861515,0.0016755887372766685,20.0,44.84,49.0,16.0,3.699892623520134,0.24500313442799102,0.9492960011691833,0.07345335765986546,0.1664616332708437,0.20024531273840473,0.002031537702574637,0.013191988211293791,0.013994310441291399,0.0010831261718222474,0.025830873756453376,0.007800058539894654,15.050607002659417,9.456777681424358,18.59725865696421,20.0,44.84,0.0,0.0,0.17703945284796319,0.015188116811226194,-0.008488929160306719,0.04177118542422618,0.03598074042833357,0.02593694408017331,0.00022106817919321337,1.7898314728621247e-05,0.00015092505379283452,0.0018557116539784679
19.0,0.6,3.8,0.6000180915721234,0.0016688447298507313,20.0,44.68,50.0,16.0,3.7999093992177855,0.22385501336955516,0.9497556145801658,0.07326082259626465,0.16979717422212887,0.2105776128992939,0.0019410728528771839,0.011819969735316545,0.013793560568745911,0.001034967390323759,0.026413943684958672,0.007698603320236611,15.057085464046567,9.10535177666736,18.689129935051177,20.0,44.68,0.0,0.0,0.16494854165066028,0.018301419880733263,-0.006742706657605241,0.042866028877835964,0.03334390211677778,0.026581873499580085,0.000332078894599667,5.3797885999755116e-05,3.1473445478671064e-05,0.001827583651310004
20.0,0.6,3.9,0.600008475336323,0.0015661482685277968,20.0,44.53,51.0,17.0,3.9000015916828947,0.2111984680097788,0.9587849628541883,0.07449078817949963,0.1780823308358289,0.22289079945018334,0.0012038971687806505,0.012178806167320618,0.012934071002631,0.0006201224155805945,0.027091406324987268,0.007045640742568633,16.172875011942427,9.049090971229868,20.557320617244905,20.0,44.53,0.0,0.0,0.16414594410812727,0.01897490819544132,-0.009429270314321125,0.03931339745805098,0.031222803899939647,0.026095214872644264,0.00020776441709488861,0.00014463073020513873,0.00012286887045589775,0.001600357119505583
21.0,0.6,4.0,0.6000105953338698,0.001722762906841468,20.0,44.86,53.0,17.0,3.999999284627063,0.18993476589868197,0.9604174939585288,0.07515443967335526,0.186200226811721,0.23411869453761563,0.0015417476973994,0.017006989756629485,0.016275506650156073,0.0007936054023862645,0.028106598690590245,0.008675681347667141,16.10865335773622,9.961248598354395,19.065805825305297,20.0,44.86,0.0,0.0,0.1617992761880549,0.01997203219035955,-0.007361222864404,0.03941381404213327,0.03301099400372604,0.022748992220254585,0.00024229420492682296,3.051397650451661e-05,4.9295714777869314e-05,0.0015800276615847361
22.0,0.6,4.25,0.6000057686084144,0.002319156074177822,20.0,44.72,56.0,18.0,4.249803423285797,0.13821339367667176,0.9732457340915093,0.08337152211033573,0.23023456147592106,0.2756184906070821,0.0021078232358144205,0.012081905608776783,0.013824092500542555,0.0010489517196702824,0.02944202380653645,0.007260990690225137,17.070355693581263,8.819668943203949,21.49092294640859,20.0,44.72,0.0,0.0,0.13921388136415178,0.017852548541459533,-0.008070792895164394,0.03795803165948964,0.029950209947161074,0.02336555728293698,4.018855526335587e-05,3.817152018415664e-05,7.194971582367335e-05,0.001441596552208129
23.0,0.6,4.5,0.6000170894308944,0.0022602767118592867,20.0,44.6,59.0,19.0,4.500012749236652,0.07955438345263409,0.9784429599992429,0.07883740058896449,0.24181008985428792,0.3059950984751534,0.0026384203491834376,0.00895306026715182,0.009691438643446619,0.001272358494072897,0.03102412765256229,0.005265720624331254,18.053927444798394,8.378117212520584,25.534637376135255,20.0,44.6,0.0,0.0,0.12779264113284355,0.013463493974377261,-0.009046544728997519,0.0397204918294536,0.02691331314692488,0.025954212238133018,5.73482352683777e-05,-3.478739672085099e-05,3.510986037566632e-05,0.0014875300318202525
24.0,0.6,4.75,0.600012379421222,0.0026160671698905705,20.0,44.88,63.0,21.0,4.749737042018659,0.02127835246319997,0.9946882884089847,0.07535439745018527,0.24991035633708766,0.34756990706040497,0.0029484266638327666,0.0146379755217336,0.014222449974991358,0.0013428187441407436,0.03290686844255452,0.006898458616635407,20.056898086439798,8.827301461791716,25.45985752954161,20.0,44.88,0.0,0.0,0.11334304691448065,0.015999195488462563,-0.0032773311970254984,0.03903440427271986,0.029798815835509817,0.024122773497179867,0.00015522712651204988,-2.2410891328524393e-05,2.4752499503003737e-06,0.0014964802998036527
25.0,0.6,5.0,0.6000169640694389,0.002851332453441604,20.0,44.77,66.0,22.0,4.999639195210393,-0.04703564100989587,0.9968717794938433,0.06105061920596999,0.2171019937819266,0.36678656191202513,0.0019928571882410324,0.017628061452631148,0.022335911385422097,0.0008847547629404298,0.03472082800756254,0.010175963588367625,21.146563673990666,9.037640187886156,23.769221855703194,20.0,44.77,0.0,0.0,0.11092146197038723,0.012054343426157956,-0.011064997998487917,0.036799796975932726,0.029351027314247245,0.02403015250907687,0.0001626871479160503,-7.42312625030253e-06,0.00011861107645941575,0.0013962960387104157
26.0,0.6,5.25,0.6000207704785077,0.0031253076094163766,20.0,44.66,69.0,23.0,5.249549478366912,-0.10309909076535022,1.013475935850308,0.05881663475388973,0.22651180775840066,0.3810465096486237,0.002362551767324614,0.014925863282222012,0.013349395040702667,0.0010227385697528116,0.0362931126671187,0.0062587387942931155,22.122303863615958,8.64156670707829,28.680570685952866,20.0,44.66,0.0,0.0,0.10580879990923044,0.009645900952062978,-0.015346512616452831,0.040359735914075774,0.03036241784402924,0.02559832314801971,0.00011359127766099542,0.00011035690214056228,8.85292048636638e-05,0.001602704322088859
27.0,0.6,5.5,0.6000175100401607,0.0036674623311356426,20.0,44.9,73.0,24.0,5.499718022987466,-0.1575519777198811,1.0271134836924964,0.05764499054814245,0.22849739879536418,0.4022251900515857,0.0023456365305070358,0.014701682513968221,0.021023529848057426,0.0009916929723030714,0.03798174391267589,0.009187836410086036,23.144620704038335,8.542679900002593,26.607583404496864,20.0,44.9,0.0,0.0,0.10250050252732372,0.011308217801342469,-0.0028259036210683515,0.04326380116766173,0.03326209262201464,0.03329564739560854,0.00012122857878827162,7.024172471361862e-05,5.731694085266996e-05,0.0020429512224498297
28.0,0.6,5.75,0.6000068991935482,0.004282926396664197,20.0,44.8,76.0,25.0,5.749847537190314,-0.2312520680065247,1.0207377697952682,0.056150300541582085,0.2149732902871701,0.4209794197022576,0.0023376940867966133,0.01498451441852967,0.0177474474063658,0.0009662973357310071,0.03968942511707841,0.007707685434167443,24.168863532774708,8.494809510022279,29.094384284288772,20.0,44.8,0.0,0.0,0.11975065591947613,0.01052298385576221,-0.008075806475479171,0.03711013062012102,0.03183062090334135,0.02859227080774574,0.00013004973426796216,-5.640222024815572e-05,-6.714422413051325e-05,0.0016036106280128066
