run,tow_speed_nom,tsr_nom,mean_tow_speed,std_tow_speed,t1,t2,n_blade_pass,n_revs,mean_tsr,mean_cp,mean_cd,std_tsr,std_cp,std_cd,std_tsr_per_rev,std_cp_per_rev,std_cd_per_rev,sys_unc_tsr,sys_unc_cp,sys_unc_cd,exp_unc_tsr,exp_unc_cp,exp_unc_cd,dof_tsr,dof_cp,dof_cd,t1_wake,t2_wake,y_R,z_H,mean_u,mean_v,mean_w,std_u,std_v,std_w,mean_upvp,mean_upwp,mean_vpwp,k
0.0,1.0,1.0,1.0000161104060914,0.0021289590739745844,15.0,30.76,14.0,4.0,0.9999052702610748,-0.04838707732969494,0.16803997144925154,0.0209367873589778,0.006257403627488556,0.024986715639085944,0.000524882427794804,0.0004712534080358585,0.00250843003789225,8.801067490284917e-06,0.0010721444963450802,0.00045643377414907765,0.0008346142513624607,0.0024946773305705157,0.00377470495779781,3.0067501010590867,8.737101581545542,3.822105745878782,15.0,30.76,0.0,0.0,0.7288466015209755,0.011785350317153248,-0.026744680922907573,0.1563196678223238,0.1614058945541361,0.1169637628173444,0.003540629228070913,-0.0016064518908003058,0.0005992938640334912,0.03207383697268265
1.0,1.0,1.25,1.000011575163399,0.0022222040394771305,15.0,30.3,17.0,5.0,1.2500588756913908,-0.07705574908065857,0.17008621829938625,0.026611524349079974,0.009641602458442007,0.026275354516931256,0.0013880190211777751,0.000790987307382025,0.001343577303020832,8.998728677483993e-06,0.001340382726879339,0.000456437933144906,0.0017233487633443853,0.0031325351036209526,0.0017214537046428252,4.001681335095003,9.065233077094131,8.52837491764955,15.0,30.3,0.0,0.0,0.7352594531967193,0.021581395270946248,-0.02921804519446007,0.14447891180028288,0.16747489856547582,0.10967267964732631,0.00434983181338032,0.00021764874338664483,-0.0004067072944178113,0.030465055506016837
2.0,1.0,1.5,1.0000188197969544,0.002110315562747172,15.0,30.76,21.0,7.0,1.4999034207777915,-0.11351765409438533,0.1737480429979166,0.033384427553778684,0.014081247227427755,0.026527883813123782,0.0016077187848383236,0.0022732840133662447,0.0025671370755643184,9.23417007951895e-06,0.0016082563763917673,0.00045643135430758043,0.001486897157330437,0.003975655511199639,0.002441513842741505,6.00277119681462,11.923429149206804,8.632195742324958,15.0,30.76,0.0,0.0,0.7735793171833965,0.03253541791504909,-0.016433470958372696,0.16349618883561678,0.187156882436596,0.1206815321686906,0.005255451069147857,-0.0003380147732212829,0.0006565457816078925,0.0381492004446916
3.0,1.0,1.75,1.0000202720207254,0.0021344493167212496,15.0,30.44,24.0,8.0,1.7499639507203764,-0.15945977140221046,0.17674811044111122,0.03567667467027033,0.017253748481432105,0.02849931419606035,0.0018352121709864122,0.0018704289759452271,0.0016754869893253975,9.50517831578328e-06,0.0018763688136043445,0.0004564300574810151,0.0015343069489460817,0.004436759330565761,0.0016084879144822556,7.0030044972153025,9.9355968949192,13.588176246003515,15.0,30.44,0.0,0.0,0.8374132760235203,0.09475461911305189,-0.022990932648231207,0.1860870236965479,0.2164080538610246,0.13910839432122196,0.010994947543296201,-0.000822023356342457,0.0007049434014756973,0.05038962784276654
4.0,1.0,2.0,1.0000207994923855,0.0022916966630381905,15.0,30.76,28.0,9.0,2.00006851316284,-0.2154741713926487,0.17920982890124673,0.03666723654753124,0.020516988290670033,0.03189494995986194,0.0025172135299317195,0.0029268714770527096,0.004191674004628688,9.808669813553684e-06,0.0021445426831743887,0.0004564295999878365,0.0019349417782589292,0.005175686686159186,0.003289455011878308,8.002186465352166,11.175412259905102,9.68817511206964,15.0,30.76,0.0,0.0,0.8424166931434587,0.06772695488434254,-0.02480922093383956,0.16927165721376009,0.20235441570069349,0.13640923082802345,0.008973801051260815,0.0006838569296086986,0.0005212751415602392,0.04408981075554197
5.0,1.0,2.25,1.0000183881366858,0.0022996700341416554,15.0,30.51,31.0,10.0,2.250017686270611,-0.28207854470300786,0.17767018347436125,0.0381937897982428,0.024403767245799218,0.035492496471078785,0.003258576134628787,0.003633708162582615,0.0019306628496139832,1.0141484670954109e-05,0.0024125638325908937,0.0004564317860347714,0.0023310890084675007,0.005849641356842315,0.0016144750258190888,9.001743480938263,11.51460320209107,16.184195373832292,15.0,30.51,0.0,0.0,0.8697269194257715,0.10081268201273451,-0.03208134282643235,0.18882888256005742,0.21405090040966665,0.1406487454128942,0.008020935510626362,0.0001499509958342237,0.001643190841856614,0.050611722778983126
6.0,1.0,2.5,1.0000357169287695,0.002236664686600238,20.0,30.81,24.0,8.0,2.4997526688861837,-0.33835296084512984,0.17170705763886132,0.035360251545137646,0.02552192437966419,0.033553352484664394,0.0030897698227989726,0.004065169973998677,0.0036447192894300123,1.0500433915999123e-05,0.0026802432437731728,0.00045641591093644417,0.0025831347969620523,0.006619281162099,0.00310621168761232,7.001293548644201,12.1172789319935,8.746076923963907,20.0,30.81,0.0,0.0,0.892310409498536,0.10964689532260777,-0.02448588620114094,0.19769222588221907,0.1900905975123939,0.14609486377831168,0.008972527838300007,0.00016596154629623232,0.0018816097130871384,0.04825778929729422
7.0,1.0,2.6,1.0000323659889094,0.0021854402582734303,20.0,30.82,25.0,8.0,2.5999105079932843,-0.3736209268827199,0.17712253180670318,0.03302570427818847,0.0249484855868056,0.03547581193052322,0.001406485065814614,0.0051308390517833345,0.003583731907962058,1.0651382041797397e-05,0.0027876515894223815,0.000456419021359117,0.0011759021056435746,0.007160683500269893,0.003056865257284547,7.006423505053855,13.452907096081558,8.804805928578862,20.0,30.82,0.0,0.0,0.8601229141772153,0.07902041779871027,-0.039990295703204816,0.19364938916222935,0.19153011051201807,0.14266296166757064,0.0036288366939139873,-4.854057696531445e-05,0.0019349499465644699,0.0472463843252202
8.0,1.0,2.7,1.000035258302583,0.0022083931389519197,20.0,30.84,26.0,8.0,2.700238142610793,-0.4036503486038428,0.177979625661191,0.029829329205998935,0.023390359500381024,0.03732910238130923,0.0027062047198272306,0.004993269957129538,0.0032043171184712423,1.0806221338900771e-05,0.002895205697353013,0.00045641638958389955,0.002262471076583065,0.0073257371648265904,0.002751894243124311,7.001785862023658,13.000873924576718,9.243652559043928,20.0,30.84,0.0,0.0,0.8482690514169191,0.07181658179498347,-0.050346260593037984,0.18953376156712995,0.1940291406385812,0.14170808634479407,0.0052016198498584,-0.0008214525723817724,0.0029603443620092444,0.046804067294207906
9.0,1.0,2.8,1.0000379262672814,0.0020772467336464097,20.0,30.85,27.0,9.0,2.8002791219412297,-0.43473894962658793,0.17610657170615474,0.028724319341122382,0.021862176413945042,0.035458457404088005,0.003731889934799979,0.00358395855487418,0.0029762910683933277,1.0964151068271801e-05,0.003002450143617414,0.0004564139362595983,0.0028686183932525667,0.00715631991837559,0.0023973068334766515,8.00124295343229,10.471158006004618,11.241147904859908,20.0,30.85,0.0,0.0,0.870470614992651,0.08950416291577122,-0.02888341020177921,0.17485370434374412,0.18019398816607163,0.14537972994347378,0.005041316335508251,0.0002147154537327774,0.0007376091869129247,0.04207002549017302
