run,tow_speed_nom,tsr_nom,mean_tow_speed,std_tow_speed,t1,t2,n_blade_pass,n_revs,mean_tsr,mean_cp,mean_cd,std_tsr,std_cp,std_cd,std_tsr_per_rev,std_cp_per_rev,std_cd_per_rev,sys_unc_tsr,sys_unc_cp,sys_unc_cd,exp_unc_tsr,exp_unc_cp,exp_unc_cd,dof_tsr,dof_cp,dof_cd,t1_wake,t2_wake,y_R,z_H,mean_u,mean_v,mean_w,std_u,std_v,std_w,mean_upvp,mean_upwp,mean_vpwp,k
0.0,0.2,3.1,0.1999975038654814,0.002151377534131797,15.0,118.48,57.0,19.0,3.100341650550258,-0.2748009868497219,0.5399944649196287,0.04280600276877787,0.15029289442110408,0.8694470473447035,0.000425081105290713,0.015252146056512754,0.02178695892139955,5.728819978199954e-05,0.08310350054232053,0.011411485547219154,0.00023262420820129384,0.19168885813598868,0.02736604638393011,25.684739110528373,8.02837937773047,11.181096796435106,15.0,118.48,0.0,0.5,0.14305751824845686,-0.009064458982039187,-0.004365585264484002,0.03494921033987293,0.03209271820560301,0.024302414582078283,-2.9321089137796e-05,-0.0001054741201204798,-1.689756096142192e-05,0.0014209298438303151
1.0,0.2,3.1,0.19999764785465815,0.0021599769864798176,15.0,118.48,57.0,19.0,3.1003668556133372,-0.268534890832652,-0.1792294260012618,0.04318960046866347,0.15044611876727818,1.0543091360255408,0.00041812396530869025,0.010742602243720973,0.6060150346687894,5.728833800622466e-05,0.08310394986451969,0.0114114619686988,0.00022976791226062823,0.19166370906938843,0.2927943017184087,25.757454990788197,8.01407498615659,18.24148769478912,15.0,118.48,0.0,0.5,0.13801601161493746,-0.004857836928189352,-0.003517353059130741,0.03492719912302963,0.03188121174771684,0.024435235847442754,9.360879938577547e-05,-0.00011356516056238057,-1.7095936711443188e-05,0.0014166322793505081
2.0,0.2,3.1,0.19999752319288774,0.0020590163589758372,15.0,118.48,57.0,19.0,3.100343057307564,-0.27626214263044585,0.5876494763511639,0.04152270355494551,0.15135817464329257,0.8673375083180589,0.0005635515882067533,0.009284827635040903,0.025019895158841166,5.728846593979254e-05,0.0831043459075641,0.011411484811588758,0.00029205089853235114,0.19165811999983062,0.027777963982550554,23.706074208257192,8.010513462425733,12.212764207032063,15.0,118.48,0.0,0.5,0.14122999952958504,-0.005913940462218017,-0.0042685500381498195,0.03440531442143711,0.03138491520314937,0.024760427321796133,8.521074290483852e-06,-5.7063157367742534e-05,-1.0974470343141224e-06,0.0013908413878205225
3.0,0.3,3.1,0.29999651492159846,0.005101353312957575,20.0,79.31,49.0,16.0,3.100829212457339,-0.07719167746926914,0.7028019697279029,0.07602670704099404,0.1950217912352846,0.6971800057252743,0.001640922008770024,0.008957658707790098,0.0182760393442091,3.8191872773065097e-05,0.036934344349981905,0.005071772577878355,0.0008768702964706725,0.08521878738490224,0.014266332238040122,15.258997838732606,8.058870467156336,19.42920732648392,20.0,79.31,0.0,0.5,0.2254008601801441,-0.007467352827939501,0.00383584857764816,0.05042876160338412,0.04852369500050574,0.03332125991224444,-1.4334086020756443e-05,-9.788299524802513e-05,3.4355820515822074e-05,0.0030037043095281313
4.0,0.3,3.1,0.29999651660765475,0.005028222560547612,20.0,79.31,49.0,16.0,3.1007536657068346,-0.07625393975984684,0.7035439322613001,0.0750905185484443,0.19387994900551364,0.6855966613923037,0.0013747842105783243,0.006084746409426382,0.017927255145478323,3.819161535034356e-05,0.03693380026572821,0.005071772549519624,0.0007355440992836328,0.08519154174735356,0.014158858372037852,15.36832535016851,8.027152396945942,19.145874681398492,20.0,79.31,0.0,0.5,0.23044153873596396,-0.009060054014754019,0.004730921679643112,0.0504625301392291,0.04843746887455036,0.0346000477356992,3.372735368359983e-05,-0.00022295601485962138,0.00011551696856549202,0.0030446524914866505
5.0,0.3,3.1,0.2999967661439892,0.0051047659883742035,20.0,79.31,49.0,16.0,3.100844021857458,-0.07577263817923269,0.7136783599285439,0.07581107869687648,0.1920760825409902,0.6931048227330558,0.001746411530615505,0.007058701496559161,0.015342043775178466,3.8191854911416555e-05,0.03693431233646926,0.005071764502984178,0.000932929927210763,0.0852003923172002,0.013426089472705984,15.22876288176885,8.036544300951581,16.831141568432532,20.0,79.31,0.0,0.5,0.2255205433320081,-0.0083332771404349,0.007047980451665897,0.04986834850469028,0.048384908844959516,0.03245371884761991,3.707754237013877e-05,-0.00023277216783203894,8.68466787188899e-05,0.002940349677020152
6.0,0.4,3.1,0.39999405358037066,0.002610258902596658,20.0,59.94,44.0,14.0,3.1002572983783026,0.12490127856527818,0.810208694238735,0.09397089936003208,0.2721363390107011,0.3553504226207962,0.0011359396322709447,0.004894163221274753,0.009350851279105982,2.864479386801873e-05,0.0207769660239819,0.0028529009792451097,0.0006576187427004849,0.047940935611071295,0.00795754970539613,13.230789718958397,8.06346163765724,18.342033069580896,20.0,59.94,0.0,0.5,0.27102141759315423,-0.007641774246380686,-0.0018154269694487105,0.06923219782863403,0.061378415524813316,0.04421702045158434,-3.329892094432567e-05,-0.0008882844002647394,0.00014535771705100398,0.005257117405969381
7.0,0.4,3.1,0.39999384326489745,0.0025925600706921278,20.0,59.94,44.0,14.0,3.100040475338186,0.12225886234291927,0.8001684151431275,0.09123685263873842,0.2644756991326122,0.3509304147109513,0.0010247781192313876,0.003893547167300138,0.009442783412053509,2.8643899769279855e-05,0.020775546601397993,0.0028529035369538,0.0005936289106042781,0.0479268812878435,0.007987965314064286,13.283357404642674,8.040159260182437,18.462115212447905,20.0,59.94,0.0,0.5,0.2608686284345511,-0.005102605866757158,0.0028145968853026154,0.06852706620620573,0.06390531184714379,0.04758334108770969,0.00012034598782110314,-0.0008184957750790309,8.895654827507808e-05,0.00552131942619411
8.0,0.4,3.1,0.39999399849774686,0.0025819183407408608,20.0,59.94,44.0,14.0,3.099972908462844,0.12190753277303495,0.8022591568479545,0.09250869290082057,0.26854226927723795,0.3501716891858587,0.0012615990527581721,0.004530687721492723,0.009803015210383813,2.864362998353893e-05,0.02077512040347158,0.0028529014141679314,0.0007299958104564655,0.04793247081285661,0.008109802241334247,13.187196398812851,8.054389322946363,18.907960694019625,20.0,59.94,0.0,0.5,0.26361580845703536,-0.0027516610386059993,-0.0005221582243528449,0.07033759963995544,0.06056999519780079,0.04907216905489234,-6.930312247074467e-05,-0.0009190881120380921,0.0002094944144314605,0.0055113994516170755
9.0,0.5,3.1,0.5000021423774347,0.0016503505656119196,20.0,49.78,41.0,13.0,3.0997503363461307,0.21808692268064547,0.8352160194895509,0.08989786411065669,0.2081862218118082,0.22141156744982995,0.0007256426859346192,0.0032581938044826037,0.004522498871291672,2.2914060975082796e-05,0.013295055904040483,0.0018257942886936724,0.0004401048665208439,0.030680254261826974,0.004718940764912561,12.310022998890835,8.073973848114102,15.092241661224676,20.0,49.78,0.0,0.5,0.3215204303150745,-0.01849075633844658,-0.0007283411785164914,0.09111946301304047,0.08316830768531883,0.06501855909096789,0.0002476940685490114,-0.0017296133020200265,-0.0002481804425886947,0.009721934277359335
