run,tow_speed_nom,tsr_nom,mean_tow_speed,std_tow_speed,t1,t2,n_blade_pass,n_revs,mean_tsr,mean_cp,mean_cd,std_tsr,std_cp,std_cd,std_tsr_per_rev,std_cp_per_rev,std_cd_per_rev,exp_unc_tsr,exp_unc_cp,exp_unc_cd,dof_tsr,dof_cp,dof_cd,t1_wake,t2_wake,y_R,z_H,mean_u,mean_v,mean_w,std_u,std_v,std_w,mean_upvp,mean_upwp,mean_vpwp,k
0.0,1.0,1.0,1.0000211040609135,0.0019671179471850383,15.0,30.76,14.0,4.0,1.0001285516056937,-0.05175635780837703,0.3358755288591067,0.03211552398845956,0.009414224776206967,0.05340000772110367,0.0003359253490521854,0.0005319987950175983,0.0014657783756920882,0.0005336141354103163,0.0025026001563328145,0.002163297026325162,3.016488402448558,8.924640112512954,5.469889719436154,15.0,30.76,0.0,0.0,0.679500319437265,0.0027496033103268217,-0.030515545689581237,0.1574253159783268,0.18425284311630488,0.1222627058311001,0.006683889917104333,-0.001557599233737417,0.0005514490621822834,0.036828282546663045
1.0,1.0,1.25,1.0000223448726324,0.002124131386405065,15.0,30.31,17.0,5.0,1.2498980133302884,-0.08243916736867916,0.37001404280502065,0.045238594549576114,0.01633049261774825,0.06601195119063628,0.002481193792859962,0.0012059147963831905,0.0017614579600714402,0.0030807505186218284,0.003207684375101267,0.00216868782213665,4.0005261201446025,10.262507853046571,6.75586296163821,15.0,30.31,0.0,0.0,0.6982191098875427,0.05536544757893955,-0.04027824949596021,0.15678502164526206,0.17511310964837837,0.12075551251538802,0.006681514793272964,-0.0010070667640990731,0.0004781539549529607,0.03490258092622495
2.0,1.0,1.5,1.0000346603174604,0.003299694097637568,15.0,30.75,21.0,7.0,1.500689363905922,-0.11050467615746883,0.41560235971697546,0.0678473053360886,0.02790080239491738,0.08959840476905762,0.002371761538804725,0.0024438806482284343,0.003058936509785642,0.002193517128491914,0.004029608933197336,0.0028744660357107625,6.00127349779595,12.35297119353735,7.8724423615552155,15.0,30.75,0.0,0.0,0.68790885838607,0.09732463385899866,-0.03545252466807216,0.18032865125144645,0.191060065530887,0.12132755219570313,0.005436712551401565,-0.0007060312114594824,-0.0007289955613611054,0.04185802705237296
3.0,1.0,1.75,1.000026904145078,0.0026506272711829043,15.0,30.44,24.0,8.0,1.7500559192565641,-0.14873482717771472,0.45899701394696574,0.09602018514056831,0.046266429812601456,0.10620799149361941,0.00590632810291563,0.0035800529372643024,0.004180913362810182,0.004937823538864281,0.004864722356526537,0.0035428750859700583,7.000290073558883,13.69582332833635,8.332175606726873,15.0,30.44,0.0,0.0,0.7644616895891471,0.14601427641200743,-0.02140162072768601,0.19731655659331804,0.22346153271779434,0.13214346520545442,0.011599997497941645,-0.0019762026643674736,0.0004138067740117162,0.05314810932854603
4.0,1.0,2.0,1.0000275428571428,0.004202498141441478,15.0,30.75,28.0,9.0,2.0007908470144344,-0.1869852052352671,0.5204789516930264,0.12442842277231649,0.06866055721066402,0.13649236054445074,0.003230570987927,0.00461092641006352,0.0038164679286259214,0.0024832679893828013,0.00564190665295481,0.003010398751326846,8.001327695898118,14.500123166939838,10.026049674986867,15.0,30.75,0.0,0.0,0.8100837864062733,0.17407890545270063,-0.0317373769802907,0.2286255597150245,0.23118955522661241,0.16588214176373667,0.011051748761150651,-0.004606734105885218,-0.00011937569147163071,0.06659634123596342
5.0,1.0,2.25,1.0000177111540942,0.005093403314670517,15.0,30.51,31.0,10.0,2.249274665305795,-0.19830688908117422,0.5890394711899795,0.14081044114280303,0.09038515302125792,0.1622685011709601,0.007892790214344622,0.007501467058160259,0.006581767694052281,0.005646180173286578,0.0071402999590197,0.004756814247463058,9.0002971142196,16.903653719413068,9.860836723946152,15.0,30.51,0.0,0.0,0.7788531425272853,0.15875105331599035,-0.03450693310661435,0.24330148129209367,0.24945046643080918,0.1704407713156559,0.011373185194882271,-0.00023559341664632248,0.0003922478193518826,0.07521119426656951
6.0,1.0,2.5,1.0000373240740743,0.003347698189405099,20.0,30.8,24.0,8.0,2.5009042059462256,-0.19415666367313306,0.6513799333364315,0.12046635442497391,0.09082664440919323,0.14761280503661103,0.006840771975716557,0.008334065849307928,0.005914472371873381,0.005719038689005442,0.00851101190694901,0.0049730598948239425,7.000263979133928,14.62104608668538,7.667659299336355,20.0,30.8,0.0,0.0,0.6790191681995507,0.13433642676564714,-0.015079703478360991,0.24488101464817824,0.23026655778529548,0.15849400520367554,0.010151676571522158,-0.000883326883526056,0.0010884495761034512,0.06902273433075201
7.0,1.0,2.6,1.0000774306839189,0.00283708138489353,20.0,30.82,25.0,8.0,2.59971361620622,-0.18030369532556428,0.6800525270466155,0.1138118897371958,0.09118869345735768,0.15136800942684603,0.0065096300808897495,0.009286904358123009,0.007281231121756938,0.005442197961214327,0.009222334973050849,0.006108755165198879,7.000299822665695,14.249183026629339,7.440511345772427,20.0,30.82,0.0,0.0,0.5901704009958864,0.08583124728219677,-0.013463707695018897,0.2014942339787897,0.18828051227561976,0.1490330968071457,0.005756002063545711,-1.9539847609833704e-05,0.0016438118107551674,0.049107342079348096
8.0,1.0,2.7,1.0000484132841332,0.002673439924237147,20.0,30.84,26.0,8.0,2.699576292478289,-0.19250090265538575,0.7037108501608302,0.09879609185157191,0.08325767986211957,0.14665457846792349,0.0027358457605711293,0.005749049064563443,0.0039052505032403095,0.002287251305215111,0.007588111069691605,0.0033178166088632336,7.001747039891678,13.956615143893586,8.524354346458338,20.0,30.84,0.0,0.0,0.5952928072298076,0.14168874475602,-0.025524446478597234,0.23814869990761717,0.2361673494989474,0.15247599123641964,0.00883037586216254,-0.0028147155319398994,0.0014759735309219,0.06783793648201512
9.0,1.0,2.8,1.0000559262672808,0.0025166511049591654,20.0,30.85,27.0,9.0,2.800098813627263,-0.20634028908417004,0.7322033449118245,0.08838876891753052,0.07780290781612847,0.14391851885674634,0.005125996565805104,0.00848564865802659,0.0030535790040810648,0.003940214400424741,0.008746750776244774,0.002452724808095825,8.000658762365104,15.943508133987468,11.092041443130176,20.0,30.85,0.0,0.0,0.562968808512448,0.09212702068136726,-0.024584140127813278,0.23713202233772104,0.21876642053518586,0.15260672697986977,0.005013857644552358,-0.0015117246083783276,-0.0011748441062252265,0.06366006726588118
