run,tow_speed_nom,tsr_nom,mean_tow_speed,std_tow_speed,t1,t2,n_blade_pass,n_revs,mean_tsr,mean_cp,mean_cd,std_tsr,std_cp,std_cd,std_tsr_per_rev,std_cp_per_rev,std_cd_per_rev,exp_unc_tsr,exp_unc_cp,exp_unc_cd,dof_tsr,dof_cp,dof_cd,t1_wake,t2_wake,y_R,z_H,mean_u,mean_v,mean_w,std_u,std_v,std_w,mean_upvp,mean_upwp,mean_vpwp,k
10.0,0.4,2.9,0.3999909449610453,0.00272826261900668,20.0,59.79,41.0,13.0,2.9000981384448683,0.0896820526946205,0.7363157930892609,0.08164491493338612,0.20542783638617926,0.3256306073091785,0.0007294925551202882,0.00428851456634588,0.0069681992365466655,0.00044319220682109093,0.04484475258339244,0.007347761578526132,12.451181846949275,8.059958883387754,14.9308378570903,20.0,59.79,0.0,0.0,0.16863118907526609,-0.0005010068376305736,-0.006879115376529499,0.05010349543477191,0.043487999575727854,0.025839115466331462,-3.944429443663359e-06,-7.31309619740421e-05,6.723027855243613e-05,0.00253429444677487
11.0,0.4,3.0,0.4000004390862945,0.0026846938599557335,20.0,59.4,42.0,14.0,3.000068054169581,0.10734454542970875,0.768633797566301,0.08081853346006163,0.21012302473811112,0.32136385605432083,0.0008577633786182393,0.005184276913577979,0.008082365326130485,0.0004975162399409665,0.04639580428486867,0.007568158376352296,13.392099272817891,8.076059999809827,16.471121220905914,20.0,59.4,0.0,0.0,0.14349378205916777,-0.004841310218712217,-0.004480329959911559,0.0439531875472748,0.03747962656871909,0.023151095351533982,0.00015558928017882893,-0.00018115254429661954,9.628825667921853e-05,0.0019360434037151322
12.0,0.4,3.1,0.39999403855783666,0.002720229582885189,20.0,59.94,44.0,14.0,3.100183228097944,0.12785626180917634,0.7977640532220681,0.08188647412560478,0.22166777016733885,0.3292211760271553,0.0007392439059813613,0.006159406413496143,0.0093669694904011,0.00042953953062947807,0.047957144716875434,0.007962860617914057,13.542542906177422,8.100563219277467,18.363268688248944,20.0,59.94,0.0,0.0,0.13693400976548264,-0.0010266650639819265,-0.00864742708582682,0.04511134245698885,0.03299583835022597,0.02198034083317453,-3.288216258889795e-05,-7.535051955606882e-05,2.243891583977137e-05,0.0018032211697107824
13.0,0.4,3.2,0.399992218852666,0.002748630746351466,20.0,59.57,45.0,15.0,3.200275904154661,0.13748102349638266,0.8266786155007493,0.08087463009885407,0.2256707682297395,0.3237898505414703,0.0006284892654965982,0.005548323410535313,0.007991211274252211,0.00035162208412255056,0.04949171444464735,0.007462061808025403,14.886224532553662,8.071451803216018,16.048687450970842,20.0,59.57,0.0,0.0,0.12050821357441098,0.0005919372715835321,-0.004984710641361943,0.044805058260009106,0.033465655948730695,0.02232958310629695,4.6576651394358025e-05,-0.00016957309871136212,0.00014588971235411798,0.0018127977277067845
14.0,0.4,3.3,0.40000301045118514,0.003078068762824486,20.0,59.23,46.0,15.0,3.3002110634520516,0.15040339029708205,0.8560853086082048,0.07795755288940524,0.22061517245845783,0.3315479635796911,0.0007900713863016224,0.006446553133920303,0.009887828581796486,0.0004404333046942728,0.05104368050292439,0.008013214031577884,14.580652412948387,8.090739768530222,18.9865736081451,20.0,59.23,0.0,0.0,0.12205609409206535,-0.0012763108189697368,-0.0049616365194137405,0.043977848684481194,0.03155420278578832,0.02055622169258501,3.384808811384836e-05,-0.00010625359212491812,6.601279802782771e-06,0.0016759248515403986
15.0,0.4,3.4,0.399990417820287,0.003374525111406299,20.0,59.73,48.0,16.0,3.4002987911935563,0.15580654190998644,0.8816346646570034,0.07645697172417373,0.21332137147326447,0.346541630765654,0.0010149133675274675,0.009205501297762675,0.01425340999730619,0.0005432879082174634,0.052631910466220594,0.009447102282029076,15.415163223198201,8.163571212594448,22.81577684424416,20.0,59.73,0.0,0.0,0.1134121573383102,0.006464948790318238,-0.00699597282356904,0.04238914880497672,0.028933531781845982,0.021969627997932416,9.809708837152613e-05,-0.0001539489293231516,-1.4312640322085491e-05,0.0015581305684837453
16.0,0.4,3.5,0.4000048401015229,0.0027426467359058073,20.0,59.4,49.0,16.0,3.5000223553357896,0.15332247045692046,0.9018500160123772,0.07210055248040195,0.20822848051611978,0.31602889821525215,0.0010273947235721786,0.007581965489431041,0.009993572334900853,0.0005499820399487837,0.05414141605090999,0.007936629688684443,15.41724680741607,8.104653212088428,19.01289861345987,20.0,59.4,0.0,0.0,0.11148971845096475,0.0034990480524795236,-0.006449365497937279,0.041034673818104876,0.02722840159758978,0.020170002849436545,1.5952119607883855e-05,-0.00011541542118003637,1.98897822683042e-06,0.0014158499296414446
17.0,0.4,3.6,0.4000018510158014,0.0027305955910194046,20.0,59.87,51.0,17.0,3.60005518418964,0.14707447135162496,0.9238792808121307,0.07114064349822329,0.20777647458164325,0.31878582917839154,0.0012893458606842952,0.015805087264259273,0.020368597340350802,0.0006651104902785408,0.05586089912555554,0.011793299971551617,16.30972341069547,8.406355801087932,23.27410870191261,20.0,59.87,0.0,0.0,0.11119689020835814,0.007808203647220185,-0.006643340869297832,0.03953027691398036,0.026267769302796874,0.020020338573063696,5.918090592663849e-05,-0.00011085577676917972,-1.3575781741652412e-05,0.0013265598344379022
18.0,0.4,3.7,0.39999308470290773,0.0027267313070202847,20.0,59.55,52.0,17.0,3.700247900946599,0.13746370146987857,0.9411189820433645,0.06922126957413376,0.2072119094321603,0.3167484252005754,0.001191781373931347,0.015809606022242777,0.017426330695060565,0.0006152010985552597,0.05740511276113369,0.010525402174799888,16.373006452393977,8.384717203741971,23.955493587131382,20.0,59.55,0.0,0.0,0.10761391550712204,0.010057298244275634,-0.004101896338154798,0.040282585733448034,0.027466400758713122,0.021343720793418838,0.00012609387120483156,-7.00495482714011e-05,6.911141141458314e-05,0.0014161430070210054
19.0,0.4,3.8,0.3999932608152037,0.0026815903328071887,20.0,59.99,54.0,18.0,3.800220361268317,0.12900219788786046,0.9553734271000285,0.06915045542208167,0.21137963149534506,0.319177004370438,0.0009757395162461338,0.010784439454633518,0.015323643525022683,0.0004884781762422259,0.05882062064600439,0.00948844621784465,17.641263549676527,8.159799305280524,24.535193355914846,20.0,59.99,0.0,0.0,0.11181673781255964,0.012162138439351216,-0.003201325492289607,0.04257202319773959,0.027576192864219647,0.020986512372409644,7.302395154555141e-05,-0.000132483216491331,2.9988285492216193e-05,0.0015064401355117832
20.0,0.4,3.9,0.4000022071050644,0.0025982424340831554,20.0,59.69,55.0,18.0,3.9000544988826267,0.10950092525793419,0.9644272504894594,0.06992787931603428,0.22236630438680707,0.3244993128014387,0.0009252422605418643,0.01956082407710806,0.02026541237906545,0.0004636514447382493,0.060577278317675884,0.011467288611145302,17.73302713709659,8.501773718056143,24.63115649375182,20.0,59.69,0.0,0.0,0.0995983877251524,0.00958137770401116,-0.0055794652152622555,0.038870388595234354,0.024107239437576682,0.018377556208596674,5.586858156161459e-05,-0.00016997681663431688,3.7811092682296206e-05,0.0012147472065983254
21.0,0.4,4.0,0.40000339086294434,0.0026384708872697594,20.0,59.4,56.0,18.0,4.000067345583565,0.08522117463462951,0.9715705574057851,0.0697234475211885,0.22230890432514666,0.3205593572839957,0.0015304758843905477,0.016682273287561847,0.020859633734071122,0.0007632740719117309,0.06202811417285308,0.011719826684806457,17.278239837738944,8.346150634533744,24.477822424656328,20.0,59.4,0.0,0.0,0.09654810885639811,0.00935690701074062,-0.006230076164188015,0.03688974497986446,0.024130522686326275,0.01694595412500549,2.55937462576299e-05,-0.0001357138663372334,1.3792778575998656e-05,0.0011150088282686776
22.0,0.4,4.25,0.3999923961741755,0.002565730780252223,20.0,59.73,60.0,20.0,4.250259933432741,0.025750066819115472,0.9830855957327954,0.070621201411959,0.2424919024273235,0.3431249821073047,0.0012107716409420959,0.017388878216582623,0.02385765632051487,0.0005699278005034566,0.0658798138810254,0.012428148391667922,19.589785087526455,8.299704348163996,26.310775346874948,20.0,59.73,0.0,0.0,0.09580589142704628,0.010016261137290318,-0.00424565820115659,0.03644999151388384,0.022048463848914967,0.018298175339453722,7.561683654461612e-05,-0.00018118562075632668,3.388319529817078e-05,0.00107464459843038
23.0,0.4,4.5,0.40000608375634505,0.0025112885998419612,20.0,59.4,63.0,21.0,4.500041953425128,-0.04866254217020283,0.9859671715226205,0.07114311315489032,0.2631434786609735,0.36026039614238364,0.001845395025037267,0.022246515404571485,0.02561436144059683,0.0008424027219003287,0.0698325927600234,0.012872353850986002,20.30309354722824,8.417741946069809,27.167872452462824,20.0,59.4,0.0,0.0,0.08375926881056521,0.012479619002901017,-0.005395304588296659,0.03941424707932592,0.020616419769344894,0.016625694345161923,6.656358425676998e-05,-0.00020565824011400217,1.0398740671558087e-05,0.0011273235279851545
24.0,0.4,4.75,0.39999607304785884,0.002717740304708547,20.0,59.7,67.0,22.0,4.750034456780259,-0.12069304156768954,0.9977137360021993,0.07364265443303583,0.26261830244365436,0.38910054114016634,0.001599637998340262,0.011120903548089995,0.01397688707185776,0.0007123141928816623,0.07347023659639601,0.008513098711114131,21.47436642935493,8.088911244916103,24.065969355239698,20.0,59.7,0.0,0.0,0.0729363740516319,0.00973814923221253,-0.007284130994127875,0.03805557690720931,0.02144419804353016,0.019370932581109054,8.788295917359016e-05,-0.00020964312643402053,8.789090429786614e-05,0.0011415129470984935
25.0,0.4,5.0,0.3999880705705707,0.002677637334384497,20.0,59.96,71.0,23.0,5.000382965762968,-0.19640806460389684,1.0134641886720317,0.07226922453882845,0.2522171007632276,0.3943100211650423,0.0015767009091726804,0.014284122811368906,0.020089614742445534,0.0006852796756412838,0.0773737073186844,0.010356332509226742,22.57185535164312,8.126699619449717,29.618201648780428,20.0,59.96,0.0,0.0,0.06918233023918716,0.012919974931820169,-0.005027402406772813,0.039960699425853105,0.025678668648661227,0.021833303847257776,8.257672899997015e-05,-0.0002188906824019402,5.6954834974776383e-05,0.0013663013108399162
26.0,0.4,5.25,0.4000043887068314,0.003341934823385843,20.0,59.67,74.0,24.0,5.250220679544077,-0.2802320365710811,1.0195519449160164,0.07213111569311796,0.2479275841417405,0.414817848120903,0.0018987131538218864,0.02294245920305566,0.027552181110474163,0.0008049309055557256,0.08135978331593904,0.012869389525019143,23.461420774774123,8.285089077240595,30.544700606477615,20.0,59.67,0.0,0.0,0.05550472834768414,0.01119089071412279,-0.000645197886221894,0.04048160049873571,0.02331859223547978,0.01973594196719603,2.1213768282304797e-07,-0.00020766674503712597,6.187957160717476e-05,0.0012858499016657461
27.0,0.4,5.5,0.39999842144825865,0.002719165704189977,20.0,59.91,78.0,26.0,5.5002678947344155,-0.37946860701756296,1.012738741636224,0.06307534900468455,0.23908391735977558,0.3937231978868182,0.002515284581534073,0.02222088703550523,0.026477524256699983,0.0010186590756684631,0.0851870319553607,0.012054256251990358,25.331845323410207,8.224688055626956,32.979944220952135,20.0,59.91,0.0,0.0,0.05179563970650435,0.010303208786578286,-0.003890253080274939,0.04001296744203668,0.0244304857523543,0.020937810661828128,-1.128884419616305e-05,-0.00018312013275607043,5.4534224859296876e-05,0.001317973886206049
28.0,0.4,5.75,0.40000508829465203,0.002616007616313195,20.0,59.64,81.0,27.0,5.750116268181622,-0.46165238750877197,1.0248075520530118,0.0616557798981193,0.2420925719136215,0.39460110789112535,0.00204097002804776,0.014431517636921689,0.01814467636641866,0.0008110539103121404,0.08892967742860253,0.009214900704347504,26.57763706030551,8.08326788608353,29.532841625747132,20.0,59.64,0.0,0.0,0.046138622679290205,0.007637843955190638,0.0027785065764234485,0.04151785035951169,0.026440716296098038,0.021551827685189623,0.00012707845049621637,-0.0001433635956456491,1.5907228742186696e-05,0.001443480196593991
